word	tag
awm-ngai	VERB
awm-nge	ADJ
awm-ngê	ADJ
awm-ngil	NOUN
awm-ni	NOUN
awm-ni-kham	VERB
awm-ni-khâm	VERB
awm-no	ADJ
awm-pa	NOUN
awmpawlh	VERB
awmpawlhho	NOUN
awmpawng	NOUN
awm-pawng	NOUN
awm-pâwng	NOUN
àwmpàwng	NOUN
awm-pe	ADJ
awm-pê	ADJ
awmphaw	NOUN
awm-phaw	NOUN
awmphàw	NOUN
âwmphaw	NOUN
âwmphàw	NOUN
âwmphâw	NOUN
awmphawte	NOUN
awmpui	NOUN
awmpui	VERB
awm-pui	VERB
awmpuia	NOUN
awmpuiin	NOUN
awmpuina	NOUN
awmpuite	NOUN
awmpuitu	NOUN
awm-ren-rawn	ADJ
awm-ren-râwn	ADJ
awm-rên-rawn	ADJ
awm-rên-râwn	ADJ
awm-rep	VERB
awm-rèp	VERB
awm-rer-rawr	ADJ
awm-rer-râwr	ADJ
awm-rêr-rawr	ADJ
awm-rêr-râwr	ADJ
awmruh	NOUN
awm-run	VERB
awm-rûn	VERB
awmsa	NOUN
awmsaa	NOUN
awmsaah	ADJ
awmsak	VERB
awmsaktu	NOUN
awmsan	VERB
awmsâte	NOUN
awm-sawm	VERB
awm-sâwm	VERB
awm-se	NOUN
awm-sual	VERB
awmtawt	NOUN
âwmtâwt	NOUN
awmte	NOUN
awm-te	NOUN
awm-tê	NOUN
awmtha	VERB
awm-tha-hle-hle	VERB
awmtheihna	NOUN
awm-thim	NOUN
awm-thle	VERB
awmtir	VERB
awmtîr	VERB
awmtira	VERB
awmtirh	ADJ
awmtirin	VERB
awmtîrin	VERB
awmtirna	NOUN
awmtîrna	NOUN
awmtîrnaah	NOUN
awmtirte	NOUN
awmtirtu	NOUN
awmtîrtu	NOUN
awmtîrtuin	NOUN
awm-tlei	VERB
awmtleitu	NOUN
awmtu	NOUN
awm-tui	VERB
awm-tui-la	VERB
awmtûr	NOUN
awmvel	NOUN
awmvêl	NOUN
âwmvel	NOUN
âwmvêl	NOUN
awmzât	ADJ
awm-ze	NOUN
awm-zê	NOUN
awmzel	ADJ
awm-zen	NOUN
awmzia	NOUN
awmzia	ADJ
awm-zia	NOUN
awmziate	ADJ
awmzui	ADJ
awn	VERB
awn	ADJ
àwn	VERB
âwn	VERB
âwn	ADJ
āwn	VERB
awn-chek	VERB
awn-chêk	VERB
awn-dawh	NOUN
awng	NOUN
awng	VERB
awng	ADJ
âwng	ADJ
awnga	ADJ
awngah	ADJ
âwngah	ADJ
awngai	ADJ
awngaia	ADJ
aw-ngek	NOUN
aw-ngêk	NOUN
awngin	ADJ
awngkawr	NOUN
awngphah	NOUN
âwngphah	NOUN
awngphaha	NOUN
awngpuar	NOUN
awngrawp	ADJ
awngte	ADJ
awngten	ADJ
awngtir	ADJ
awnlam	ADJ
awnna	NOUN
awn-pui	NOUN
âwntu	NOUN
awp	VERB
awpahte	NOUN
awpbeh	VERB
awpbehna	NOUN
awpbet	VERB
awpbeta	ADJ
awpbettu	NOUN
awpbettute	NOUN
awphawi	NOUN
awphawi	ADJ
awphàwi	NOUN
awphâwiah	ADJ
awpin	VERB
awp-keu	VERB
awp-kêu	VERB
awpkeuna	NOUN
awplai	ADJ
awpna	NOUN
awpte	NOUN
awptir	VERB
awptîrtu	NOUN
awptu	NOUN
awptua	NOUN
awptuah	ADJ
awptûah	ADJ
awptuin	NOUN
awptute	NOUN
awptuten	NOUN
awr	NOUN
awr	VERB
awrawl	NOUN
awráwl	NOUN
awrâwl	NOUN
awrawlte	NOUN
awrfual	NOUN
awrh	VERB
awrh	ADV
âwrh	VERB
âwrh	ADV
awrhin	ADJ
awrhna	NOUN
awrhtir	VERB
awrhtîr	VERB
awrhtirin	ADJ
awrhtîrin	ADJ
awrî	NOUN
awrpuar	NOUN
awrrang	NOUN
awrrâng	NOUN
awr-zawl	NOUN
awr-zâwl	NOUN
awt	NOUN
awt	VERB
âwt	NOUN
awta	ADJ
awte	NOUN
âwte	NOUN
awthar	NOUN
awtial	NOUN
awtin	ADJ
awzawng	INTJ
awzâwng	INTJ
awze	ADJ
awzia	NOUN
awzia	ADJ
a-za	NOUN
a-zâ	NOUN
azain	ADV
azawng	ADJ
azâwng	ADJ
azawnga	ADJ
azawngah	ADJ
azir	ADJ
azira	ADJ
azirin	ADJ
azirna	NOUN
azirtirte	NOUN
azuah	VERB
ba	VERB
bă	NOUN
baal	NOUN
ba-antui	NOUN
ba-bai	NOUN
babel	NOUN
babêl	NOUN
babi	NOUN
babu	NOUN
babuh	NOUN
bachhia	NOUN
bachhīm	NOUN
badai	NOUN
badam	NOUN
badensuk	NOUN
badum	NOUN
baekngo	VERB
bah	VERB
bahakzauh	VERB
bahâkzauh	VERB
bahawp	NOUN
bahàwp	NOUN
bahdipui	NOUN
bahhnuk	NOUN
bahkhawr	NOUN
bahkhàwr	NOUN
bahlah	VERB
bahlah	ADJ
bahlahna	NOUN
bahlahpui	VERB
bahlahsan	VERB
bahlahtir	VERB
bahmun	NOUN
bahna	NOUN
bahnar	NOUN
bahnâr	NOUN
bahnate	NOUN
bahngalin	NOUN
bahpui	NOUN
bahra	NOUN
bahrabuh	NOUN
bahrahawp	NOUN
bahrahàwp	NOUN
bahrangul	NOUN
bahrangulzem	NOUN
bahrathlum	NOUN
bahsal	VERB
bahsam	NOUN
bahsamin	ADJ
bahtir	ADJ
bahtîr	ADJ
bahzar	NOUN
bahzàr	NOUN
bai	NOUN
bāi	VERB
baibahlang	VERB
baibâhlang	VERB
baibawk	NOUN
baibâwk	NOUN
baibing	NOUN
baibîng	NOUN
baibul	NOUN
baih-sarakah-mah	ADV
baihvai	ADJ
baihvâi	ADJ
baihvāi	NOUN
baiin	ADJ
bainam	ADJ
baithak	NOUN
bak	NOUN
bak	VERB
bak	ADJ
bâk	ADJ
bǎk	NOUN
bâka	ADJ
bakah	ADJ
bàkah	ADJ
bâkah	ADJ
bāka-leh-uai	VERB
bāka-leh-uài	VERB
bakang	NOUN
bakàng	NOUN
bakba	NOUN
bakbâ	NOUN
bakbahai	ADJ
bakbahâi	ADJ
bakbarep	NOUN
bakbarêp	NOUN
bakbuk	NOUN
bakbuka	NOUN
bakbur	NOUN
bakcheh	NOUN
bakchham	NOUN
bâkchham	NOUN
ba-khik	NOUN
bakhmul	NOUN
bakin	ADJ
bâkin	ADJ
bakkhate	NOUN
bakkhatê	NOUN
bakléngin	ADJ
baklêngin	ADJ
bakmeh	NOUN
bakmehcham	NOUN
bakmehchem	NOUN
bakmehna	NOUN
bakmehnain	NOUN
baksam	NOUN
baksamah	NOUN
baksen	ADJ
baktawngah	ADJ
bakte	NOUN
bâkte	NOUN
bal	VERB
bal	ADJ
bàl	ADJ
bāl	NOUN
balang	ADJ
balangin	ADJ
balh	ADJ
balhhlawh	NOUN
balhla	NOUN
balin	ADJ
balsak	VERB
balte	ADJ
baltin	NOUN
balṭina	NOUN
balțina	NOUN
bâlṭîna	NOUN
baltîr	VERB
balun	NOUN
balûn	NOUN
bam	NOUN
bâm	NOUN
ban	NOUN
ban	VERB
ban	ADJ
bàn	NOUN
bàn	VERB
bân	NOUN
bana	ADJ
bâna	ADJ
banah	ADJ
bânah	ADJ
banahte	ADJ
banbul	NOUN
ban-bul	NOUN
ban-bùl	NOUN
bân-bul	NOUN
bân-bùl	NOUN
banbun	NOUN
bânbun	NOUN
banbunte	NOUN
bânbunte	NOUN
banchaw	NOUN
bânchaw	NOUN
bane	NOUN
banê	NOUN
banek	NOUN
bang	NOUN
bang	VERB
bang	ADV
báng	NOUN
bàng	NOUN
bàng	ADV
bâng	NOUN
bâng	VERB
bāng	NOUN
banga	ADJ
bânga	ADJ
bangah	ADJ
bângah	ADJ
bangbo	VERB
bangbo	ADJ
bang-hlang	ADJ
banghmai	ADJ
bângho	ADJ
bânghote	NOUN
bânghoten	NOUN
bangin	ADJ
bangkil	ADJ
bangla	NOUN
banglai	NOUN
banglâi	NOUN
banglapui	NOUN
banglăwk	VERB
bânglăwk	VERB
bângnawi	NOUN
bângnâwi	NOUN
bangpêngah	ADJ
bangpêngahte	ADJ
bangpêngte	NOUN
bangrel	NOUN
bangrela	NOUN
bangrelte	NOUN
bangsâng	NOUN
bangsuar	NOUN
bangte	NOUN
bângte	NOUN
bângten	NOUN
bangtin	NOUN
bangtung	NOUN
bangzal	NOUN
bangzâl	NOUN
banhla	NOUN
banin	ADJ
bânin	ADJ
bankang	NOUN
bankàng	NOUN
bânkang	NOUN
bânkàng	NOUN
ban-ke	NOUN
banlek	NOUN
bànlek	NOUN
banna	NOUN
bânna	NOUN
bannate	NOUN
bânnate	NOUN
banpawl	NOUN
banpâwl	NOUN
banphak	ADJ
banpuam	NOUN
bânpuam	NOUN
banpui	NOUN
banrek	NOUN
banrêk	NOUN
banria	NOUN
bansak	VERB
bansan	VERB
bánsan	VERB
bànsan	VERB
bânsan	VERB
bansana	VERB
bânsana	NOUN
bansanin	NOUN
bânsanin	NOUN
bansanna	NOUN
bansantu	NOUN
bânsantu	NOUN
bânsantute	NOUN
bantawl	NOUN
bantâwl	NOUN
banṭawl	NOUN
banṭâwl	NOUN
bante	NOUN
bânte	NOUN
bantir	VERB
bantîr	VERB
bântîr	VERB
bantirna	NOUN
bantlum	NOUN
bantu	NOUN
banzai	NOUN
bânzai	NOUN
baptisa	NOUN
baptisin	VERB
baptismaa	NOUN
baptismaah	NOUN
baptismain	NOUN
baptismate	NOUN
baptisnaah	NOUN
bapui	NOUN
bar	VERB
bâr	VERB
bârah	ADJ
barakhaih	INTJ
ba-ra-khaih	VERB
bâ-ra-khaih	VERB
barakhaihin	INTJ
barakhaihtu	NOUN
baraw	NOUN
barfatek	NOUN
barfatêk	NOUN
bârfatek	NOUN
bârfatêk	NOUN
barh	VERB
barhluh	VERB
barhna	NOUN
bari	NOUN
barin	VERB
bârin	ADJ
barkahaih	INTJ
barluih	VERB
bartir	VERB
bartîr	VERB
bârtir	VERB
bârtîr	VERB
basaike	NOUN
basantal	NOUN
basen	NOUN
basialphei	NOUN
bat	NOUN
bat	VERB
bât	VERB
bâta	ADJ
batah	ADJ
bate	ADJ
bâte	NOUN
batelhawng	NOUN
batelhàwng	NOUN
bathing	NOUN
bathlar	NOUN
bathlàr	NOUN
bathlâr	NOUN
bathlara	NOUN
bathlarah	NOUN
bathlârah	ADJ
batling	NOUN
batlîng	NOUN
batna	NOUN
batnate	NOUN
bato	NOUN
baṭo	NOUN
batsak	VERB
batsaka	ADJ
batthlar	NOUN
battîrtu	NOUN
bâttu	NOUN
batu	NOUN
bauh	VERB
bavaralthi	NOUN
bavaralthî	NOUN
bavarâlthi	NOUN
bavarâlthî	NOUN
baw	NOUN
baw	VERB
bâw	NOUN
bawbawm	NOUN
bawbâwm	NOUN
bawh	VERB
bawhawk	ADJ
bawhawka	ADJ
bawhbel	NOUN
bawhbet	VERB
bawhbo	VERB
bawhbuai	VERB
bawhchhan	NOUN
bawhchhe	VERB
bawhchheho	NOUN
bawhchhepa	NOUN
bawhchhetu	NOUN
bawhchhetûah	ADJ
bawhchhetupa	NOUN
bawhchhetute	NOUN
bawhchhetuten	NOUN
bawhchhia	VERB
bawhchhiaa	ADJ
bawhchhiaah	VERB
bawhchhiah	VERB
bawhchhiain	VERB
bawhchhiat	VERB
bawhchhiata	ADJ
bawhchhiatah	ADJ
bawhchhiate	ADJ
bawhchhiaten	NOUN
bawhchhiatna	NOUN
bawhchhiatnaa	NOUN
bawhchhiatnaah	NOUN
bawhchhiatnain	NOUN
bawhchhiatnate	NOUN
bawhchhiatsak	VERB
bawhchhiatsaka	NOUN
bawhchhiatte	NOUN
bawhchhiattir	VERB
bawhchhiattîr	VERB
bawhchhiatzia	ADJ
bawhchiatna	NOUN
bawhchilh	VERB
bawhhla	NOUN
bawhin	VERB
bawhkan	VERB
bawhkhuh	VERB
bawhkhuhtîrtu	NOUN
bawhna	NOUN
bawhpawp	VERB
bawhpelh	VERB
bawhpelin	ADJ
bawhpui	VERB
bawhtah	NOUN
bawhtah	ADJ
bawhtir	VERB
bawhtîr	VERB
bawhtirtute	NOUN
bawhtu	NOUN
bawhtute	NOUN
bawhvah	VERB
bawhzui	VERB
bawhzuiin	ADJ
bawhzuina	NOUN
bawhzuisak	VERB
bawi	NOUN
bawi	VERB
bâwi	VERB
bawia	NOUN
bawiah	ADJ
bâwiah	ADJ
bawih	VERB
bawih	ADJ
bawih	ADV
bâwih	VERB
bâwih	ADJ
bâwih	ADV
bawiha	NOUN
bawiha	ADJ
bâwiha	ADJ
bawihah	ADJ
bâwihah	ADJ
bawihho	NOUN
bâwihho	NOUN
bawihi	NOUN
bawihin	ADJ
bâwihin	ADJ
bawihnihna	NOUN
bawihnu	ADJ
bâwihnu	ADJ
bâwihnû	ADJ
bawihnuahte	ADJ
bawihnute	ADJ
bâwihnute	ADJ
bawiho	NOUN
bawihpa	NOUN
bâwihpa	NOUN
bâwihpâ	NOUN
bawihpaa	NOUN
bawihpate	NOUN
bâwihpate	NOUN
bâwihpâte	NOUN
bawihpui	NOUN
bâwihpui	NOUN
bawihpuite	NOUN
bawihsawm	VERB
bâwihsâwm	VERB
bawihsawmin	VERB
bawihte	NOUN
bawihtê	NOUN
bâwihte	NOUN
bawihten	ADJ
bawihtu	VERB
bawin	ADJ
bawinu	NOUN
bawipa	NOUN
bawipaahte	NOUN
bawipui	NOUN
bawipuite	NOUN
bawite	NOUN
bawk	NOUN
bawk	VERB
bawk	ADJ
bawk	ADV
báwk	NOUN
bâwk	NOUN
bâwk	ADJ
bawka	ADJ
bâwka	ADJ
bawkah	ADJ
bâwkah	ADJ
bawkahte	ADJ
bâwkahte	ADJ
bawkbawn	NOUN
bawkbàwn	NOUN
bawkbawnthur	NOUN
bawkin	VERB
bawkina	NOUN
bawkkhup	VERB
bawkkhupa	NOUN
bawkkhupin	ADJ
bawkna	NOUN
bawknaah	NOUN
bawksawp	VERB
bawkte	NOUN
bawkté	NOUN
bâwkte	NOUN
bâwkté	NOUN
bâwktê	NOUN
bawktea	NOUN
bawkvak	VERB
bawkvâk	VERB
bawkvaka	VERB
bawkvâka	VERB
bawkvakin	VERB
bawkzui	NOUN
bawl	NOUN
bawl	VERB
báwl	VERB
bâwl	NOUN
bâwl	VERB
bawla	NOUN
bâwla	NOUN
bawlh	VERB
bawlhhlawh	NOUN
bawlhhlawh	ADJ
bawlhhlawhah	ADJ
bawlhhlawhdur	NOUN
bawlhhlawhdúr	NOUN
bawlhhlawhho	ADJ
bawlhhlawhin	ADJ
bawlhhlawhna	ADJ
bawlhhlawhnain	ADJ
bawlhhlawhnate	ADJ
bawlhhlawhpa	ADJ
bawlhhlawhte	NOUN
bawlhhlawhzia	ADJ
bawlhhlo	NOUN
bawlhlawh	NOUN
bawlhlawhah	ADJ
bawlhlawhna	NOUN
bawlhlawhnate	NOUN
bawlhlo	NOUN
bâwlhlo	NOUN
bawlhlova	NOUN
bawlhmun	NOUN
bawlhmuna	NOUN
bawlhmunahte	ADJ
bawlhmunte	NOUN
bawlhna	NOUN
bawlin	ADJ
bâwlin	ADJ
bawl-lo	VERB
bâwl-lo	VERB
bawlmual	NOUN
bàwlmual	NOUN
bawlna	NOUN
bâwlna	NOUN
bawlphuan	NOUN
bawlpu	NOUN
bawl-pu	NOUN
bâwl-pu	NOUN
bawlpui	NOUN
bawlpui	VERB
bàwlpui	NOUN
bâwlpui	VERB
bawlsak	VERB
bâwlsak	VERB
bâwlsaka	VERB
bâwlsakate	NOUN
bâwlsakin	NOUN
bâwlsaktu	NOUN
bawlsaktute	NOUN
bâwlsakzia	NOUN
bawlsan	NOUN
bâwlsan	NOUN
bawlsanin	ADJ
bawlte	ADJ
bawl-te	NOUN
bawl-tê	NOUN
bâwlte	ADJ
bâwl-te	NOUN
bâwl-tê	NOUN
bawltehlantai	NOUN
bawltehlantâi	NOUN
bawltehlàntai	NOUN
bawltehlàntâi	NOUN
bawltir	VERB
bâwltir	VERB
bâwltîr	VERB
bawltu	NOUN
bâwltu	NOUN
bawltuteho	NOUN
bawlvawm	NOUN
bawlvawtuin	NOUN
bawlvuak	VERB
bawm	NOUN
bawm	ADJ
bawm	ADV
báwm	NOUN
bâwm	NOUN
bâwm	ADJ
bâwm	ADV
bawma	NOUN
báwma	NOUN
bâwma	NOUN
bawmah	ADJ
báwmah	ADJ
bâwmah	ADJ
bawmahte	NOUN
bâwmahte	NOUN
bawmdo	NOUN
bàwmdo	NOUN
bawmin	NOUN
bâwmin	ADJ
bawmna	NOUN
bawmphurinu	NOUN
bâwmphurinu	NOUN
bawmpui	NOUN
bawmrang	NOUN
bawmrâng	NOUN
bâwmrâng	NOUN
bâwmrangah	ADJ
bawmte	NOUN
bâwmte	NOUN
bawn	ADJ
bawng	NOUN
bawng	ADJ
bâwng	NOUN
bawng-an	NOUN
bâwng-an	NOUN
bawngbawr	ADJ
bawngbawrin	ADJ
bawngchal	NOUN
bâwngchal	NOUN
bawngchalte	NOUN
bawngek	NOUN
bawng-ek-an	NOUN
bawng-êk-an	NOUN
bâwng-ek-an	NOUN
bâwng-êk-an	NOUN
bawng-ek-lir	NOUN
bawng-ek-lîr	NOUN
bawng-êk-lir	NOUN
bawng-êk-lîr	NOUN
bâwng-ek-lir	NOUN
bâwng-ek-lîr	NOUN
bâwng-êk-lir	NOUN
bâwng-êk-lîr	NOUN
bawnghar	NOUN
bâwnghâr	NOUN
bawnghnute	NOUN
bâwnghnute	NOUN
bawnghnutea	ADJ
bawnghnuteah	ADJ
bawnghnutehmur	NOUN
bawnghnutein	NOUN
bawngin	NOUN
bawngla	NOUN
bâwngla	NOUN
bâwnglâ	NOUN
bawngno	NOUN
bâwngno	NOUN
bawngnote	NOUN
bâwngnote	NOUN
bâwngnotê	NOUN
bawngnu	NOUN
bawngpa	NOUN
bâwngpa	NOUN
bawngpaa	NOUN
bawngpain	NOUN
bâwngpain	NOUN
bawngpate	NOUN
bâwngpate	NOUN
bâwngpaten	NOUN
bawngpatir	NOUN
bâwngpatir	NOUN
bawngpatuai	NOUN
bâwngpatuai	NOUN
bawngpu	NOUN
bawngpui	NOUN
bâwngpui	NOUN
bawngpuiin	NOUN
bâwngpuiin	NOUN
bawngpuite	NOUN
bâwngpuite	NOUN
bâwngpuiten	NOUN
bâwngrual	NOUN
bawngsa	NOUN
bâwngsa	NOUN
bawngsarep	NOUN
bawngte	NOUN
bâwngte	NOUN
bawngtuai	NOUN
bawngtuthlawh	NOUN
bawngtuthlawh	VERB
bâwngtuthlawh	NOUN
bâwngtuthlawh	VERB
bawp	NOUN
bawp	ADJ
bâwp	NOUN
bawpkau	VERB
bawpkâu	VERB
bawp-kham	VERB
bâwp-kham	VERB
bawplawk	NOUN
bawplawk	ADJ
bawp-lawk	NOUN
bâwp-lâwk	NOUN
bawplawka	ADJ
bawppui	NOUN
bawp-pui	NOUN
bâwp-pui	NOUN
bawr	NOUN
bawr	VERB
bawr	ADJ
báwr	NOUN
bàwr	VERB
bâwr	ADJ
bâwra	ADJ
bawrah	ADJ
bâwrah	ADJ
bawrai	NOUN
bawraw	ADJ
baw-raw	ADJ
bâwrâwna	ADJ
bawrchhawr	ADJ
bawrh	NOUN
bawrh	VERB
bawrha	ADJ
bawrhban	ADJ
bawrhbang	ADJ
bawrhbâng	ADJ
bawrhbângin	ADJ
bawrhbannain	NOUN
bawrhin	ADJ
bawrhkeu	VERB
bawrhna	ADJ
bâwrho	ADJ
bawrhsaia	NOUN
bawrhsaiabe	NOUN
bawrhsap	NOUN
bawrhsapin	ADJ
bawrhsapte	NOUN
bawrhsapten	ADJ
bawrhsawm	ADJ
bawrhsâwm	ADJ
bawrhsawmna	NOUN
bawrhsawmte	ADJ
bawrhsâwmte	ADJ
bâwrin	ADJ
bawrkhawm	ADJ
bawrlawk	NOUN
bawrna	NOUN
bawrte	ADJ
bâwrte	ADJ
bawrtu	NOUN
bawtu	NOUN
baza	NOUN
bazar	NOUN
bazara	ADJ
bazarah	ADJ
bazarpui	NOUN
be	NOUN
be	VERB
bé	VERB
bê	NOUN
bê	VERB
beai	NOUN
be-chhe	VERB
be-chhia	VERB
be-chhuah	VERB
bed-sheet	NOUN
beh	VERB
beh	ADJ
behbawm	ADJ
behbâwm	ADJ
behbawmtu	NOUN
behchhan	VERB
behchhana	ADJ
behchhanin	ADJ
behchhanna	NOUN
behin	VERB
behlawi	NOUN
behliang	NOUN
be-hliang	ADJ
behliangmun	NOUN
be-hliang-rawk	ADJ
be-hlui	VERB
behna	NOUN
beho	ADJ
behote	ADJ
behrem	NOUN
be-hru	VERB
behsak	VERB
behte	NOUN
behtir	VERB
behtîr	VERB
behtîrin	ADJ
beicho	VERB
beidawn	ADJ
be-idawn	VERB
beidawng	ADJ
beidâwng	ADJ
beidawnga	NOUN
beidawngin	ADJ
beidawngte	NOUN
beidawngthlak	ADJ
beidawnna	NOUN
beidawnnain	NOUN
beidawnthlak	ADJ
beidawnthlâk	ADJ
beidawntir	VERB
beih	VERB
beiha	ADJ
beihin	ADJ
beihlet	VERB
beihlêt	VERB
beihletna	ADJ
beihna	NOUN
beihnaa	NOUN
beihnaah	ADJ
beiho	ADJ
beihpui	VERB
beihpuiah	ADJ
beihpuitu	NOUN
beihrawn	VERB
beihrual	VERB
beihsak	VERB
beihte	NOUN
beihtîr	VERB
beihzui	VERB
beiin	VERB
beilet	VERB
beileta	VERB
beilettu	NOUN
beina	NOUN
beinaa	NOUN
beipui	ADJ
beisak	VERB
beisei	ADJ
be-isei	VERB
beiseiawm	ADJ
beiseiawmna	NOUN
beiseibo	ADJ
beiseiin	ADJ
beiseina	NOUN
be-iseina	NOUN
beiseinaa	NOUN
beiseinain	ADJ
beiseipui	ADJ
beiseisakna	NOUN
beiseite	ADJ
beiseitir	VERB
beiseitu	NOUN
beiseitûr	ADJ
beiseitute	NOUN
beitham	ADJ
beithamin	ADJ
beithei	ADJ
beithiam	ADJ
beitir	VERB
beitu	NOUN
beituho	NOUN
beituin	NOUN
beitute	NOUN
beituten	NOUN
be-ka	NOUN
bekah	ADJ
bekang	NOUN
bek-ang	NOUN
bekbawr	ADJ
bekbawrah	ADJ
bek-bor	NOUN
bek-chek	VERB
bêk-chêk	VERB
beksam	NOUN
bel	NOUN
bel	VERB
bêl	NOUN
bêla	ADJ
belah	ADJ
bêlah	ADJ
belahte	ADJ
bel-bawm	VERB
bel-bul	NOUN
belbultu	NOUN
bêlchhûnga	ADJ
belchiang	VERB
belchiangin	ADJ
bêldar	NOUN
belebut	ADJ
belh	VERB
belha	ADJ
belhbawm	VERB
belhbâwm	VERB
belhbawmin	ADJ
belhbawmtu	NOUN
belhchah	VERB
belhchahin	ADJ
belhchhah	VERB
belh-chhah	VERB
belhchhahin	ADJ
belhchhahna	NOUN
belhchhahsak	VERB
belhchhahtu	NOUN
belhchian	VERB
belhchiandawl	ADJ
belhfak	ADJ
belhfakawm	ADJ
belhfâkawm	ADJ
belh-hlawm	VERB
belhin	ADJ
belhkhawm	VERB
belhkhâwm	VERB
belhkhawma	ADJ
belhkhawmin	ADJ
belhna	ADJ
belhnaah	ADJ
belhpui	ADJ
belhte	ADJ
belhtir	VERB
belhtlak	ADJ
belhtu	NOUN
belin	VERB
bêlin	VERB
belkaite	NOUN
belkang	NOUN
bel-kang	NOUN
bel-kàng	NOUN
belkâng	NOUN
bêlkeh	NOUN
belkhat	ADJ
bel-lam	NOUN
bellei	ADJ
bel-lei	NOUN
belleia	NOUN
belleiah	NOUN
bel-lubawk	NOUN
bel-lubâwk	NOUN
belmang	NOUN
bel-mang	NOUN
belmawi	ADJ
belna	NOUN
bel-na	NOUN
belnaa	NOUN
belpa	NOUN
belphuar	NOUN
bel-phuar	NOUN
belpui	NOUN
bel-pui	NOUN
bêlpui	NOUN
bēlpui	NOUN
bêlpuiah	ADJ
belpuithu	NOUN
bel-rawh	NOUN
belrem	NOUN
bel-ri	NOUN
belruat	ADJ
belte	NOUN
bel-te	NOUN
bêlte	NOUN
belthei	NOUN
belthleng	NOUN
bel-tla-lawk	NOUN
beltu	NOUN
bêltu	NOUN
bêltung	NOUN
beltur	NOUN
beltûr	NOUN
bêltute	NOUN
belval	NOUN
bel-val	NOUN
belvâl	NOUN
belvar	NOUN
belvâr	NOUN
bēlvawn	ADJ
belvawtu	NOUN
bêlvawtu	NOUN
bêlvâwtu	NOUN
bēlvawtu	NOUN
bêlvawtuin	ADJ
bem	NOUN
bem	VERB
bem	ADJ
bém	ADJ
bèm	NOUN
bêm	VERB
bemkawng	NOUN
bemkâwng	NOUN
bèmkawng	NOUN
bèmkâwng	NOUN
bem-va	VERB
bem-vâ	VERB
ben	VERB
ben	X
beṇ	VERB
bên	VERB
ben-bul	VERB
ben-bûl	VERB
ben-chawrh	VERB
ben-chawrh-na	NOUN
beng	NOUN
beng	VERB
bèng	VERB
bêng	NOUN
bêng	VERB
benga	VERB
bênga	VERB
bengah	ADJ
bengahte	ADJ
bengali	NOUN
bengbeh	NOUN
beng-beh	NOUN
bengbehte	NOUN
bengbel	VERB
bengbél	VERB
bèngbel	VERB
bèngbél	VERB
bêngbel	VERB
bengbelin	ADJ
beng-ber	NOUN
beng-bêr	NOUN
bēngberek	VERB
bengbuhdēng	NOUN
bengbung	NOUN
beng-bung	ADJ
bengchah	NOUN
beng-chhak	NOUN
beng-chhe	ADJ
bengchhen	VERB
bengchheng	VERB
beng-chheng	NOUN
bengchhengah	ADJ
bengchhengte	NOUN
bengchhenna	NOUN
bengchhet	ADJ
bengchhêt	ADJ
bengchhetaka	ADJ
bengchhette	ADJ
bengchhi	VERB
bengchhîin	ADJ
bengdai	VERB
bengdar	NOUN
bengdâr	NOUN
bengdawh	VERB
bengdawi	VERB
bengdâwi	VERB
bengek	NOUN
bengêk	NOUN
benghlai	ADJ
benghna	NOUN
benghriat	NOUN
benghriat	ADJ
benghriata	ADJ
benghriatah	ADJ
benghrui	NOUN
benghup	VERB
bengin	ADJ
bêngin	ADJ
bengkaw	NOUN
bengkawlh	ADJ
bengkawm	NOUN
bengkawr	NOUN
bengkhawm	NOUN
bengkhawn	NOUN
bengkhawn	VERB
bengkhawnna	NOUN
bengkhawntu	NOUN
bengkhawrh	NOUN
bengkherh	NOUN
bengkherh	ADJ
bengkir	VERB
bengkiu	VERB
bengkua	NOUN
bengkuru	NOUN
benglam	ADJ
bengling	NOUN
benglut	ADJ
benglût	ADJ
bengmuk	VERB
bengmuk	ADJ
bengnei	ADJ
bengngawng	ADJ
bengngawngah	ADJ
bengngawngin	ADJ
bengngawngte	ADJ
bengngawngten	ADJ
be-ngo	NOUN
bengparh	ADJ
bengte	ADJ
bengthêm	ADJ
beng-thlep	VERB
bengtivar	ADJ
bengtla	ADJ
bengtlalo	ADJ
bengtu	NOUN
bêngtu	NOUN
bengvar	VERB
bengvar	ADJ
bengvâr	ADJ
bengvarna	NOUN
bengvârna	NOUN
bengvarte	NOUN
bengvarthlak	ADJ
bengvarthlâk	ADJ
bengvarthlakin	ADJ
bengverh	ADJ
bengzatna	NOUN
bengzawn	NOUN
bengzáwn	NOUN
bengzeh	VERB
ben-harh	VERB
ben-hlup	VERB
ben-kawp	VERB
ben-kâwp	VERB
ben-mawh	ADJ
benpu	NOUN
ben-ri	NOUN
benrik	ADJ
bensak	VERB
benthek	NOUN
ben-thluk	VERB
ben-thlûk	VERB
ben-tlawn	VERB
ben-tlâwn	VERB
benvawn	NOUN
benvawn	ADJ
bepawp	VERB
bepawptu	NOUN
bepui	NOUN
ber	VERB
ber	ADV
berah	ADJ
berahte	ADJ
beram	NOUN
beràm	NOUN
berâm	NOUN
berâmchal	NOUN
beramho	NOUN
berâmho	NOUN
berâmhote	NOUN
beramin	NOUN
berâmin	NOUN
beramlâ	NOUN
berâmla	NOUN
