token	tag	source
tang za	NOUN	phrase
țang-hma kai	NOUN	phrase
țang-hma kaih	NOUN	phrase
tangka bel chan	NOUN	phrase
tangka bel chang	NOUN	phrase
tangka chher mi	NOUN	phrase
tangka chhertu	NOUN	phrase
tangka dahna	NOUN	phrase
tangka fai	NOUN	phrase
tangka hnar	NOUN	phrase
tangka ip	NOUN	phrase
tangka kawltu	NOUN	phrase
tangka kut	NOUN	phrase
tangka sum	NOUN	phrase
tanhmun khawh	NOUN	phrase
tankhawh lehna	NOUN	phrase
ṭankhawh ṭha leh	NOUN	phrase
țankhawh țha leh	NOUN	phrase
tap chhuak	NOUN	phrase
ṭap chhuak	NOUN	phrase
tap kawm rem	NOUN	phrase
tar sawng	NOUN	phrase
tara lamah	NOUN	phrase
tarh tarh	NOUN	phrase
tarmit thim	NOUN	phrase
tarmita khawthlir	NOUN	phrase
tat hriam	NOUN	phrase
tat tat	NOUN	phrase
ṭau meichher chhi	NOUN	phrase
țau meichher chhi	NOUN	phrase
țau ni	NOUN	phrase
tau rau	NOUN	phrase
tau senpa	NOUN	phrase
țau senpa	NOUN	phrase
tau tau	NOUN	phrase
tauh tauh	NOUN	phrase
tawhsual tawh	NOUN	phrase
ṭawi awm	NOUN	phrase
tawih thei lova siam	NOUN	phrase
ṭawih thei lova siam	NOUN	phrase
ṭawk chhia	NOUN	phrase
tawk lawi	NOUN	phrase
tawm chhan	NOUN	phrase
tawng fawng	NOUN	phrase
ṭawng hmuh	NOUN	phrase
țawng hmuh	NOUN	phrase
tawng kal zia	NOUN	phrase
ṭawng kal zia	NOUN	phrase
țawng kal zia	NOUN	phrase
tawng kal-zia	NOUN	phrase
ṭawng kal-zia	NOUN	phrase
tawng la kawi	NOUN	phrase
ṭawng la kawi	NOUN	phrase
tawng lak dan	NOUN	phrase
tawng lak kawih	NOUN	phrase
ṭawng lak kawih	NOUN	phrase
tawng lepchiah	NOUN	phrase
ṭawng lepchiah	NOUN	phrase
tawng sehchilh	NOUN	phrase
tawng thei	NOUN	phrase
ṭawng thei	NOUN	phrase
tawng thla-uap	NOUN	phrase
ṭawng thla-uap	NOUN	phrase
tawng thleh dan	NOUN	phrase
tawng thleh dân	NOUN	phrase
tawng thuchhe lovah chuan	NOUN	phrase
ṭawng thuchhe lovah chuan	NOUN	phrase
tawng tlem	NOUN	phrase
ṭawng tlem	NOUN	phrase
ṭawngka bia	NOUN	phrase
țawngka bia	NOUN	phrase
tawngka chhuak	NOUN	phrase
țawngkam chang	NOUN	phrase
țawngkam châng	NOUN	phrase
tawngkam chhuak	NOUN	phrase
tawngkam tha um	NOUN	phrase
tawnsa bawp	NOUN	phrase
tawr tawr	NOUN	phrase
teh hum a che	NOUN	phrase
teh hum ele	NOUN	phrase
teh nu	NOUN	phrase
ṭeh nu	NOUN	phrase
tehchai a che	NOUN	phrase
tehkhin thu	NOUN	phrase
teivet a	NOUN	phrase
ṭek em	NOUN	phrase
tek nelh	NOUN	phrase
tek tek	NOUN	phrase
tek uai uai	NOUN	phrase
ṭek uai uai	NOUN	phrase
tel khawmual	NOUN	phrase
tel mitsen	NOUN	phrase
ṭelh ṭelh	NOUN	phrase
telphawk thli	NOUN	phrase
tem tawm	NOUN	phrase
ter lo	NOUN	phrase
terena sum	NOUN	phrase
tet lai	NOUN	phrase
têt lai	NOUN	phrase
teu teu	NOUN	phrase
tha am	NOUN	phrase
tha ám	NOUN	phrase
tha ba	NOUN	phrase
tha ba sut	NOUN	phrase
tha bat	NOUN	phrase
tha chah	NOUN	phrase
tha chak lai	NOUN	phrase
tha chat	NOUN	phrase
tha chhah	NOUN	phrase
tha chhat	NOUN	phrase
tha famkim	NOUN	phrase
tha la	NOUN	phrase
tha lak	NOUN	phrase
tha lâk	NOUN	phrase
tha lam	NOUN	phrase
ṭha lam	NOUN	phrase
tha na	NOUN	phrase
thabâ leh saihlum a ngêt ngai lo	NOUN	phrase
thahrui ngah	NOUN	phrase
thai bo	NOUN	phrase
thai chhuah	NOUN	phrase
thai chhuak	NOUN	phrase
thai thlah	NOUN	phrase
thai thuam	NOUN	phrase
thailungi chanchin	NOUN	phrase
thâilungi chanchin	NOUN	phrase
thailungi thawnthu	NOUN	phrase
thailungi thirtiang	NOUN	phrase
thak thak	NOUN	phrase
thakthing suak	NOUN	phrase
thal kah phak tawk	NOUN	phrase
thal kah phâk tawk	NOUN	phrase
thal kap mi	NOUN	phrase
thal khat	NOUN	phrase
ṭhal khat	NOUN	phrase
thal ki bâr	NOUN	phrase
thal kuai	NOUN	phrase
thal puak	NOUN	phrase
ṭhal va-êk char	NOUN	phrase
ṭhal va-êk châr	NOUN	phrase
thal vuaifu	NOUN	phrase
thâl vuaifu	NOUN	phrase
thalbe a mi	NOUN	phrase
thalbê a mi	NOUN	phrase
thâlbe a mi	NOUN	phrase
thâlbê a mi	NOUN	phrase
ṭhalbe a mi	NOUN	phrase
ṭhalbê a mi	NOUN	phrase
thalbe-a mi	NOUN	phrase
thalbê-a mi	NOUN	phrase
thâlbe-a mi	NOUN	phrase
thâlbê-a mi	NOUN	phrase
ṭhalbe-a mi	NOUN	phrase
ṭhalbê-a mi	NOUN	phrase
thalh thalh	NOUN	phrase
ṭhalh ṭhalh	NOUN	phrase
thal-kâp mi	NOUN	phrase
thal-kemreh nei	NOUN	phrase
ṭhal-vâ-ek châr	NOUN	phrase
ṭhal-vâ-êk châr	NOUN	phrase
tham loh	NOUN	phrase
than mawh bawk	NOUN	phrase
ṭhan mawh bawk	NOUN	phrase
than sar	NOUN	phrase
than thi	NOUN	phrase
ṭhan thi	NOUN	phrase
thang bak	NOUN	phrase
ṭhang duh	NOUN	phrase
thang hrui	NOUN	phrase
thang mawh	NOUN	phrase
thang ngul	NOUN	phrase
thang per	NOUN	phrase
thang ṭhat la	NOUN	phrase
thang tum	NOUN	phrase
thang tumtir	NOUN	phrase
thang tung zai	NOUN	phrase
thang zangsi	NOUN	phrase
thangchhuah puan	NOUN	phrase
thangliana len lai	NOUN	phrase
thangthleng kam	NOUN	phrase
thangthlèng kam	NOUN	phrase
ṭhanmawh bawk	NOUN	phrase
than-thi nei	NOUN	phrase
ṭhan-thi nei	NOUN	phrase
thatchhe zawr kawi	NOUN	phrase
thaw tawt	NOUN	phrase
thawh harh	NOUN	phrase
thawh phan	NOUN	phrase
thawhlawm khawn	NOUN	phrase
thawhrim rah	NOUN	phrase
thawlh thawlh	NOUN	phrase
ṭhawlh ṭhawlh	NOUN	phrase
thawm dai	NOUN	phrase
thâwm thâwm	NOUN	phrase
ṭhawnga leivir	NOUN	phrase
the hlan	NOUN	phrase
ṭhe hlan	NOUN	phrase
the hlan kan	NOUN	phrase
the hlan kân	NOUN	phrase
ṭhe hlan kan	NOUN	phrase
theh chhuah	NOUN	phrase
theh chhuak	NOUN	phrase
theh luh	NOUN	phrase
the-hlan kan	NOUN	phrase
the-hlan kân	NOUN	phrase
ṭhe-hlan kan	NOUN	phrase
thehmeh ang	NOUN	phrase
thei arbawm	NOUN	phrase
thei bal	NOUN	phrase
thei bate	NOUN	phrase
thei chip	NOUN	phrase
ṭhei chip	NOUN	phrase
thei hmarcha	NOUN	phrase
thei kel ek	NOUN	phrase
thei kel ki	NOUN	phrase
thei khaw kham	NOUN	phrase
thei khuang chawm	NOUN	phrase
thei kum	NOUN	phrase
thei lo	NOUN	phrase
thei loh	NOUN	phrase
thei pa ling kawh	NOUN	phrase
thei pangkai	NOUN	phrase
thei pilsak	NOUN	phrase
thei rah	NOUN	phrase
thei re	NOUN	phrase
thei ria	NOUN	phrase
thei sakhi	NOUN	phrase
thei saruh	NOUN	phrase
thei sawntlung	NOUN	phrase
thei sechal	NOUN	phrase
thei sunhlu	NOUN	phrase
thei tak	NOUN	phrase
thei tat	NOUN	phrase
thei tât	NOUN	phrase
thei thei	NOUN	phrase
thei thuhruk	NOUN	phrase
thei thuhrûk	NOUN	phrase
thei va buan	NOUN	phrase
thei va ruh	NOUN	phrase
thei vawk âk	NOUN	phrase
thei vawk ek	NOUN	phrase
thei vawk êk	NOUN	phrase
thei vawkmit	NOUN	phrase
theih tawk	NOUN	phrase
thelret (thialret)	NOUN	phrase
thelrêt (thialrêt)	NOUN	phrase
ṭhelret (ṭhialret)	NOUN	phrase
ṭhelrêt (ṭhialrêt)	NOUN	phrase
thelret kawr	NOUN	phrase
thelrêt kawr	NOUN	phrase
ṭhelret kawr	NOUN	phrase
ṭhelrêt kawr	NOUN	phrase
thelret puan	NOUN	phrase
thelrêt puan	NOUN	phrase
ṭhelrêt sawk	NOUN	phrase
them lem	NOUN	phrase
them the hleh	NOUN	phrase
ṭhêm ṭhum	NOUN	phrase
thembu sawh rual	NOUN	phrase
themtleng te zawk ang	NOUN	phrase
themtleng tê zawk ang	NOUN	phrase
theng thawt	NOUN	phrase
then-leh rual	NOUN	phrase
ṭhen-leh rual	NOUN	phrase
thenrual el	NOUN	phrase
ṭhenrual el	NOUN	phrase
thenzawl hlo	NOUN	phrase
thenzâwl hlo	NOUN	phrase
thep thep	NOUN	phrase
ther ther	NOUN	phrase
therh therh	NOUN	phrase
ṭhi beh lo thu	NOUN	phrase
țhi beh lo thu	NOUN	phrase
thi bun	NOUN	phrase
thi chhuak	NOUN	phrase
thi hawrh	NOUN	phrase
thi hawrh mut	NOUN	phrase
thi hmu	NOUN	phrase
ṭhi hmu	NOUN	phrase
țhi hmu	NOUN	phrase
thi hna	NOUN	phrase
thi hnu dam leh	NOUN	phrase
thi hul	NOUN	phrase
thi neih	NOUN	phrase
țhi țha lo	NOUN	phrase
thi thun	NOUN	phrase
thia en	NOUN	phrase
thia koh	NOUN	phrase
thia kuhmum	NOUN	phrase
thia nem	NOUN	phrase
thia phdn	NOUN	phrase
thia ral	NOUN	phrase
thialret kawr	NOUN	phrase
thialrêt kawr	NOUN	phrase
ṭhialret kawr	NOUN	phrase
ṭhialrêt kawr	NOUN	phrase
thialret puan	NOUN	phrase
thialrêt puan	NOUN	phrase
thian bul	NOUN	phrase
thian kawm	NOUN	phrase
thian lai	NOUN	phrase
thian laih	NOUN	phrase
ṭhian ler	NOUN	phrase
thian sa	NOUN	phrase
ṭhian sa beng an inpe ṭhin	NOUN	phrase
thian sat	NOUN	phrase
thian tha	NOUN	phrase
ṭhian ṭha	NOUN	phrase
thian thla	NOUN	phrase
thian thu	NOUN	phrase
thian-sa-beng an inpe thin	NOUN	phrase
ṭhian-sa-beng an inpe ṭhin	NOUN	phrase
ṭhiante kuta rul kaw zen	NOUN	phrase
ṭhiante kuta rûl kaw zen	NOUN	phrase
thiar fihlim	NOUN	phrase
thih sual	NOUN	phrase
thih sual nei	NOUN	phrase
thih that	NOUN	phrase
thih thloh	NOUN	phrase
thihna hlo	NOUN	phrase
thihna kotlang	NOUN	phrase
thihna tur	NOUN	phrase
thihrim puan	NOUN	phrase
thih-sual nei	NOUN	phrase
thihthiap vêng ang	NOUN	phrase
thil awmzia	NOUN	phrase
thil tih	NOUN	phrase
thil tihtheihna	NOUN	phrase
thil tisualtu	NOUN	phrase
thim hlim	NOUN	phrase
thin bih	NOUN	phrase
thin bu tut	NOUN	phrase
thing ai chheh	NOUN	phrase
thing ar ek	NOUN	phrase
thing eh	NOUN	phrase
thing ek	NOUN	phrase
thing fak	NOUN	phrase
thing fâk	NOUN	phrase
thing hâr	NOUN	phrase
thing khawn	NOUN	phrase
thing khawn bang	NOUN	phrase
thing khei	NOUN	phrase
thing la	NOUN	phrase
thing leh raw innawh lai	NOUN	phrase
thing lung kheng	NOUN	phrase
thing lung khengin	NOUN	phrase
thing nawhna	NOUN	phrase
thing nawi fawm	NOUN	phrase
thing nget	NOUN	phrase
thing ngêt	NOUN	phrase
thing pangrem	NOUN	phrase
thing parh	NOUN	phrase
thing pheikhawk	NOUN	phrase
thing pho arh	NOUN	phrase
thing phuai	NOUN	phrase
thing pilsak	NOUN	phrase
thing puk	NOUN	phrase
thing saihrua	NOUN	phrase
thing sakei	NOUN	phrase
thing sanghar	NOUN	phrase
thing tang kuai	NOUN	phrase
thing thiam	NOUN	phrase
thing thin	NOUN	phrase
thing tlu kar nun	NOUN	phrase
thing tu luang	NOUN	phrase
thing tuboh	NOUN	phrase
thing tum	NOUN	phrase
thing ui hahni	NOUN	phrase
thing vahai	NOUN	phrase
thing var	NOUN	phrase
thing vawih uih	NOUN	phrase
thingchip ral	NOUN	phrase
thingchip râl	NOUN	phrase
thingkual khupsuk	NOUN	phrase
thingkul kual	NOUN	phrase
thinglu bul	NOUN	phrase
thinglu bûl	NOUN	phrase
thinglu bul tluk	NOUN	phrase
thinglu bula zawng dan ang	NOUN	phrase
thinglu-bûl archang tawn	NOUN	phrase
thinglu-bul tluk	NOUN	phrase
thing-lung khengin	NOUN	phrase
thingnawi fawm rual	NOUN	phrase
thingnawi fawm thei	NOUN	phrase
thingphur hawn hun	NOUN	phrase
thingpui bel	NOUN	phrase
thingpui fe	NOUN	phrase
thingpui lum	NOUN	phrase
thingpui rah	NOUN	phrase
thingpui sik	NOUN	phrase
thingpui tam	NOUN	phrase
thingpui tlûk	NOUN	phrase
thingrem siamtu	NOUN	phrase
thingrem zaithei	NOUN	phrase
thingsai ngal	NOUN	phrase
thingtang kuai rual	NOUN	phrase
thingtang lem tum ang	NOUN	phrase
thingthu nung lo vai ang	NOUN	phrase
thingzai phâw	NOUN	phrase
thingzung kai	NOUN	phrase
thingzung kâi	NOUN	phrase
thingzung kai siam	NOUN	phrase
thingzung thlar	NOUN	phrase
thingzung thlâr	NOUN	phrase
thisen chhuah	NOUN	phrase
ṭhi-ṭha lo	NOUN	phrase
thiuvah man	NOUN	phrase
thla nawi	NOUN	phrase
thla nâwi	NOUN	phrase
thla nem	NOUN	phrase
thla no chawm ruah	NOUN	phrase
thla no cháwm ruah	NOUN	phrase
thla phenah	NOUN	phrase
thla ral lam vawm-lu	NOUN	phrase
thla sepui ki tia	NOUN	phrase
thla serh	NOUN	phrase
thla thar	NOUN	phrase
thla tliak chêt	NOUN	phrase
thla uap	NOUN	phrase
thla uaptu	NOUN	phrase
thla vâr	NOUN	phrase
thla vawm lu	NOUN	phrase
thlahtu bulte chanchin	NOUN	phrase
thlai chi ling	NOUN	phrase
thlai chi thlak	NOUN	phrase
thlai fur	NOUN	phrase
thlan dai	NOUN	phrase
thlan daih	NOUN	phrase
thlan in	NOUN	phrase
thlàn in	NOUN	phrase
thlan khar	NOUN	phrase
thlan khâr	NOUN	phrase
thlan lai	NOUN	phrase
thlan laih	NOUN	phrase
thlan paih	NOUN	phrase
thlan ţhut	NOUN	phrase
thlangdar rimchhia	NOUN	phrase
thlanin leih	NOUN	phrase
thlanlung phah	NOUN	phrase
thlànlung phah	NOUN	phrase
thlanthla man	NOUN	phrase
thlan-tui leih	NOUN	phrase
thlapui chen dam	NOUN	phrase
thlarau ang	NOUN	phrase
thlarau inlar	NOUN	phrase
thlarau inlâr	NOUN	phrase
thlasik arpui	NOUN	phrase
thlasik chakai ang	NOUN	phrase
thlau thlâk	NOUN	phrase
thlavang hauh	NOUN	phrase
thlavàng hauh	NOUN	phrase
thlawh hlawh	NOUN	phrase
thlawh kah	NOUN	phrase
thlawh thlo chhuak	NOUN	phrase
thlawhbaw tuihmel	NOUN	phrase
thlawhbaw tuihmêl	NOUN	phrase
thlawhhma leh hmeichhia chu pawm mawi	NOUN	phrase
thlawhhma sawi	NOUN	phrase
thlawhtheihna ţum hmun	NOUN	phrase
thlawhtheihna um hmun	NOUN	phrase
thlawr bel	NOUN	phrase
thlawr bêl	NOUN	phrase
thlawr bur	NOUN	phrase
thlawr bûr	NOUN	phrase
thlawrh thlawrh	NOUN	phrase
thle lawk lawk	NOUN	phrase
thlei hrang	NOUN	phrase
thlek dan	NOUN	phrase
thlek dân	NOUN	phrase
thlek dan lak	NOUN	phrase
thlêk dân lâk	NOUN	phrase
thlen peih	NOUN	phrase
thleng darh	NOUN	phrase
thlèng darh	NOUN	phrase
thleng kum	NOUN	phrase
thleng ri ngai	NOUN	phrase
thlengpui khup hnu thal leh thei lo	NOUN	phrase
thlèngpui khup hnu thal leh thei lo	NOUN	phrase
thlen-in hnawn	NOUN	phrase
thlerh thlawrh	NOUN	phrase
thli arbawm	NOUN	phrase
thli dai	NOUN	phrase
thli dai/thlit daih	NOUN	phrase
thliar thlak	NOUN	phrase
thliar thlâk	NOUN	phrase
thlidal bang	NOUN	phrase
thlidàl bang	NOUN	phrase
thlik thlawk	NOUN	phrase
thlikthli dir	NOUN	phrase
thlikthli dîr	NOUN	phrase
thlikthli ek bawm	NOUN	phrase
thlikthli ek bàwm	NOUN	phrase
thlikthli êk bawm	NOUN	phrase
thlikthli êk bàwm	NOUN	phrase
thlit fim	NOUN	phrase
thlit fîm	NOUN	phrase
thluah thluah	NOUN	phrase
thluang thluang	NOUN	phrase
thlum sek	NOUN	phrase
thlung lu lawkpa	NOUN	phrase
thlurh thlurh	NOUN	phrase
tho â	NOUN	phrase
tho harh	NOUN	phrase
tho kang	NOUN	phrase
tho káng	NOUN	phrase
tho ngalsang	NOUN	phrase
tho phang	NOUN	phrase
tho phang hmel pu	NOUN	phrase
tho phang hmêl pu	NOUN	phrase
tho sakei	NOUN	phrase
tho thil ang	NOUN	phrase
tho tho	NOUN	phrase
tho thut	NOUN	phrase
tho tla	NOUN	phrase
tho tle	NOUN	phrase
tho tuai	NOUN	phrase
thoh thoh	NOUN	phrase
țhoh țhum	NOUN	phrase
țhoh țhûm	NOUN	phrase
thopa zuan	NOUN	phrase
tho-phang hmel pu	NOUN	phrase
tho-phang hmêl pu	NOUN	phrase
thothang ţhat	NOUN	phrase
thotháng ţhat	NOUN	phrase
thu chhin thei	NOUN	phrase
thu chhin theih	NOUN	phrase
thu chhuanhchia	NOUN	phrase
thu dawn sei	NOUN	phrase
thu delh kilh	NOUN	phrase
thu fâwk khawm	NOUN	phrase
thu hlan chhawn	NOUN	phrase
thu hlang chhawng	NOUN	phrase
thu hmu	NOUN	phrase
thu hmuam theih	NOUN	phrase
thu hmuh	NOUN	phrase
thu hnawk	NOUN	phrase
thu inchuh	NOUN	phrase
thu inzawmna	NOUN	phrase
thu kal-dîng	NOUN	phrase
thu kamhnih-khat	NOUN	phrase
thu kamkhat	NOUN	phrase
thu la	NOUN	phrase
thu lak bung	NOUN	phrase
thu lâk bung	NOUN	phrase
thu leh ui bengah hlîn tur a awm lo	NOUN	phrase
thu leh ui bengah hlîn tûr a awm lo	NOUN	phrase
thu lenglak	NOUN	phrase
thu mei nei	NOUN	phrase
thu meisei	NOUN	phrase
ṭhu meisei	NOUN	phrase
thu mu hnu chawk chhuak	NOUN	phrase
ṭhu ngil	NOUN	phrase
thu pai nuam	NOUN	phrase
thu pai thei	NOUN	phrase
thu phat	NOUN	phrase
thu phiar	NOUN	phrase
thu satel lu	NOUN	phrase
thu sawi	NOUN	phrase
thu sawi chhinchhiahna	NOUN	phrase
thu sawi dân	NOUN	phrase
thu thlun	NOUN	phrase
thu tluang	NOUN	phrase
thu tluk	NOUN	phrase
thu tlûk	NOUN	phrase
thu vuan	NOUN	phrase
thu zep thei	NOUN	phrase
thu zeppui	NOUN	phrase
thu zêppui	NOUN	phrase
thu zeppui tu	NOUN	phrase
thu zêppui tu	NOUN	phrase
thu zeppuitu	NOUN	phrase
thuahhma leh hmeichhia chu pawm màwi	NOUN	phrase
thuai buk	NOUN	phrase
thuai bûk	NOUN	phrase
ṭhuai buk	NOUN	phrase
ṭhuai bûk	NOUN	phrase
țhuai țhuai	NOUN	phrase
thuák thuák	NOUN	phrase
thuâk thuâk	NOUN	phrase
thual thual	NOUN	phrase
thuam phur	NOUN	phrase
thuap thuap	NOUN	phrase
țhuap țhuap	NOUN	phrase
thuhnuairawlh takin	NOUN	phrase
thui awp	NOUN	phrase
ṭhui awp	NOUN	phrase
țhui awp	NOUN	phrase
thui awp bu	NOUN	phrase
thui seh	NOUN	phrase
thui-awp bu	NOUN	phrase
ṭhui-awp bu	NOUN	phrase
țhui-awp bu	NOUN	phrase
thul tho	NOUN	phrase
thumbawh kaihsawih	NOUN	phrase
thumbawh zetung	NOUN	phrase
thun mi	NOUN	phrase
thun ût	NOUN	phrase
thup thup	NOUN	phrase
thu-pai vawt	NOUN	phrase
thupawi neih	NOUN	phrase
thupha chawi	NOUN	phrase
thurawn pe	NOUN	phrase
thurawn pek	NOUN	phrase
thurâwn pek	NOUN	phrase
thurâwn pêk	NOUN	phrase
thurochhiah siam	NOUN	phrase
thurpui rah	NOUN	phrase
thùrpui rah	NOUN	phrase
thusawi ban	NOUN	phrase
thut thut	NOUN	phrase
thuthlung hlen lo	NOUN	phrase
thuthlung la	NOUN	phrase
thuthlung lak	NOUN	phrase
thutphah buk thei	NOUN	phrase
thutphah bûk thei	NOUN	phrase
ṭhutphah buk thei	NOUN	phrase
ṭhutphah bûk thei	NOUN	phrase
țhutphah buk thei	NOUN	phrase
țhutphah bûk thei	NOUN	phrase
thutphah herhsawp	NOUN	phrase
ti el	NOUN	phrase
ti eng	NOUN	phrase
ti êng	NOUN	phrase
ti hrilhhai	NOUN	phrase
ti tuah	NOUN	phrase
ti tung	NOUN	phrase
tia lek	NOUN	phrase
ti-a luan	NOUN	phrase
tia pui	NOUN	phrase
ṭiah ṭiah	NOUN	phrase
tiam bi	NOUN	phrase
tian khawm	NOUN	phrase
tiang khawm	NOUN	phrase
tiang ringa kai	NOUN	phrase
tiang tian	NOUN	phrase
tiang uaia kai	NOUN	phrase
tiang zakdo	NOUN	phrase
tiangval hria	NOUN	phrase
tiangval hriat	NOUN	phrase
tianhrang thlan	NOUN	phrase
tianhrâng thlan	NOUN	phrase
tiar tiar	NOUN	phrase
tiat lek	NOUN	phrase
tiau chhum	NOUN	phrase
ṭiau chhum	NOUN	phrase
țiau chhum	NOUN	phrase
tiau dup	NOUN	phrase
ṭiau dup	NOUN	phrase
țiau dup	NOUN	phrase
tiau hmi	NOUN	phrase
ṭiau hmi	NOUN	phrase
țiau hmi	NOUN	phrase
tiau kuang	NOUN	phrase
ṭiau kuang	NOUN	phrase
țiau kuang	NOUN	phrase
tiau lung	NOUN	phrase
ṭiau san	NOUN	phrase
țiau san	NOUN	phrase
tiau vaivut	NOUN	phrase
ṭiau vaivut	NOUN	phrase
țiau vaivut	NOUN	phrase
tiau vut	NOUN	phrase
tibuai hrep	NOUN	phrase
tih loh ti lo	NOUN	phrase
tih mum	NOUN	phrase
tih ruk	NOUN	phrase
tih rûk	NOUN	phrase
tih tung	NOUN	phrase
tihbuai hrep	NOUN	phrase
tihmeuh loh	NOUN	phrase
til hrang	NOUN	phrase
til la	NOUN	phrase
ṭin darh	NOUN	phrase
țin darh	NOUN	phrase
tin hmun	NOUN	phrase
țin hmun	NOUN	phrase
tin tir	NOUN	phrase
tin zu	NOUN	phrase
ting bel	NOUN	phrase
țing dum	NOUN	phrase
ting euh	NOUN	phrase
ting sen	NOUN	phrase
ṭing sen	NOUN	phrase
țing sen	NOUN	phrase
ting thleng	NOUN	phrase
ti-ngawt ngawt	NOUN	phrase
ti-ngut ngut	NOUN	phrase
tinsan khuang ang	NOUN	phrase
ṭinsan khuang ang	NOUN	phrase
tirh kah	NOUN	phrase
ṭit dek	NOUN	phrase
țit dek	NOUN	phrase
tit ek	NOUN	phrase
titeih teih	NOUN	phrase
titi khawchang	NOUN	phrase
tla sual	NOUN	phrase
tla thla	NOUN	phrase
tlahpawi hrut	NOUN	phrase
tlai lam	NOUN	phrase
tlai lam ûmpawng par	NOUN	phrase
tlai lam ûmpâwng pâr	NOUN	phrase
tlai nem	NOUN	phrase
tlai nêm	NOUN	phrase
tlai ni nêm	NOUN	phrase
tlai puar	NOUN	phrase
tlak al	NOUN	phrase
tlak khalh	NOUN	phrase
tlâk khalh	NOUN	phrase
tlak lam	NOUN	phrase
tlan khawm	NOUN	phrase
tlân khawm	NOUN	phrase
tlang bel	NOUN	phrase
tlâng bel	NOUN	phrase
tlang chawm	NOUN	phrase
tlâng chawm	NOUN	phrase
tlang chhuak	NOUN	phrase
tlâng chhuak	NOUN	phrase
tlang chim	NOUN	phrase
tlâng chim	NOUN	phrase
tlang chung zawl	NOUN	phrase
tlâng chung zawl	NOUN	phrase
tlang feh	NOUN	phrase
tlâng feh	NOUN	phrase
tlang kam	NOUN	phrase
tlâng kam	NOUN	phrase
tlang lawn	NOUN	phrase
tlâng lawn	NOUN	phrase
tlang mi	NOUN	phrase
tlâng mi	NOUN	phrase
tlang pang	NOUN	phrase
tlâng pang	NOUN	phrase
tlang phen	NOUN	phrase
tlâng phen	NOUN	phrase
tlang puih	NOUN	phrase
tlâng puih	NOUN	phrase
tlang ram	NOUN	phrase
tlâng ram	NOUN	phrase
tlang rel	NOUN	phrase
tlang rêl	NOUN	phrase
tlang rin kai	NOUN	phrase
tlâng rin kai	NOUN	phrase
tlang sam	NOUN	phrase
tlâng sam	NOUN	phrase
tlang sam babu	NOUN	phrase
tlâng sam babu	NOUN	phrase
tlang sam sap	NOUN	phrase
tlâng sam sap	NOUN	phrase
tlang san	NOUN	phrase
tlâng san	NOUN	phrase
tlang thang	NOUN	phrase
tlâng thang	NOUN	phrase
tlang thu	NOUN	phrase
tlâng thu	NOUN	phrase
tlang thut	NOUN	phrase
tlang ṭhut	NOUN	phrase
tlâng ṭhut	NOUN	phrase
tlang verh	NOUN	phrase
tlang zam	NOUN	phrase
tlang zawk	NOUN	phrase
tlang zawl	NOUN	phrase
tlang zum	NOUN	phrase
tlâng zum	NOUN	phrase
tlanglam zai	NOUN	phrase
tlânglâm zai	NOUN	phrase
tlanglau bawm	NOUN	phrase
tlânglau bawm	NOUN	phrase
tlangpui takin	NOUN	phrase
tlang-sam babu	NOUN	phrase
tlâng-sam babu	NOUN	phrase
tlâng-sam sap	NOUN	phrase
tlangval ngai	NOUN	phrase
tlangval pa	NOUN	phrase
tlawh chhuak	NOUN	phrase
tlawh serh	NOUN	phrase
tlawmngaih chhuah	NOUN	phrase
tlen fai	NOUN	phrase
tlêng (fail	NOUN	phrase
tlet tlet	NOUN	phrase
tling chhuah	NOUN	phrase
tling chhuak	NOUN	phrase
tling fang	NOUN	phrase
tling feh	NOUN	phrase
tling leh ngama inchhawlhthuaina	NOUN	phrase
tling leh ngama inchhawlthuaina	NOUN	phrase
tling zo	NOUN	phrase
tlip phar	NOUN	phrase
tlip phâr	NOUN	phrase
tluan chhuah	NOUN	phrase
tluang hrûl	NOUN	phrase
tlumpi bawm	NOUN	phrase
tlumtea thlira thlir	NOUN	phrase
țo chhar	NOUN	phrase
to lo	NOUN	phrase
to loh	NOUN	phrase
to mir	NOUN	phrase
ṭo mir	NOUN	phrase
țo mir	NOUN	phrase
to te	NOUN	phrase
to tê	NOUN	phrase
ṭo te	NOUN	phrase
ṭo tê	NOUN	phrase
țo te	NOUN	phrase
țo tê	NOUN	phrase
to thli	NOUN	phrase
toh lawt	NOUN	phrase
țokai hai	NOUN	phrase
tu bal	NOUN	phrase
tu dal	NOUN	phrase
tu emaw	NOUN	phrase
tu fa	NOUN	phrase
tu khaw	NOUN	phrase
tu khup hmu	NOUN	phrase
tu khûp hmu	NOUN	phrase
tu leh fa	NOUN	phrase
tu mau	NOUN	phrase
tu nge	NOUN	phrase
tu ta	NOUN	phrase
tu tai	NOUN	phrase
tu thulh	NOUN	phrase
tu vu	NOUN	phrase
tuai loh	NOUN	phrase
țuai țuai	NOUN	phrase
tuaitit suak	NOUN	phrase
tuak khawm	NOUN	phrase
tual dawl	NOUN	phrase
tual fang	NOUN	phrase
tual lim	NOUN	phrase
tual mei	NOUN	phrase
tual phiattu	NOUN	phrase
tual siam	NOUN	phrase
tual sum	NOUN	phrase
tual tlan	NOUN	phrase
tual tlân	NOUN	phrase
tual tual	NOUN	phrase
